ticker,time,current_price,min,max,n_window_sma,percentage_change,abs_change
CARR,2021-08-15T16:19:16.427074600Z,$56.15,$11.37,$57.18,$51.79,474.76%,$44.32
A,2021-08-15T16:19:16.427074600Z,$159.23,$62.68,$159.23,$151.34,187.29%,$74.21
ACN,2021-08-15T16:19:16.427074600Z,$323.45,$140.65,$323.45,$313.79,157.85%,$118.54
ALK,2021-08-15T16:19:16.427074600Z,$57.62,$23.56,$73.74,$58.05,85.00%,$-10.17
CHTR,2021-08-15T16:19:16.427074600Z,$771.71,$371.70,$776.65,$735.55,157.35%,$281.28
AAPL,2021-08-15T16:19:16.427074600Z,$149.10,$55.57,$149.15,$145.59,200.92%,$74.89
CE,2021-08-15T16:19:16.427074600Z,$162.38,$57.14,$168.26,$153.62,139.14%,$45.68
APA,2021-08-15T16:19:16.427074600Z,$17.88,$3.97,$32.94,$19.09,71.89%,$-6.99
APH,2021-08-15T16:19:16.427074600Z,$73.99,$33.62,$73.99,$70.87,138.12%,$20.42
BR,2021-08-15T16:19:16.427074600Z,$174.36,$82.58,$174.99,$170.03,144.53%,$53.72
T,2021-08-15T16:19:16.427074600Z,$28.19,$24.09,$35.13,$28.18,81.69%,$-6.32
KMX,2021-08-15T16:19:16.427074600Z,$128.09,$44.27,$139.70,$133.66,143.10%,$38.58
AJG,2021-08-15T16:19:16.427074600Z,$140.30,$66.90,$150.67,$139.93,150.49%,$47.07
CAH,2021-08-15T16:19:16.427074600Z,$51.70,$38.79,$61.49,$56.72,109.09%,$4.31
BDX,2021-08-15T16:19:16.427074600Z,$246.79,$197.21,$280.25,$248.28,92.41%,$-20.28
BXP,2021-08-15T16:19:16.427074600Z,$117.91,$69.15,$138.61,$116.17,92.55%,$-9.49
ATO,2021-08-15T16:19:16.427074600Z,$101.47,$78.05,$116.33,$99.35,95.28%,$-5.03
CBOE,2021-08-15T16:19:16.427074600Z,$127.00,$74.29,$127.00,$118.87,108.81%,$10.28
BBY,2021-08-15T16:19:16.427074600Z,$113.78,$49.20,$125.01,$112.65,135.49%,$29.80
COF,2021-08-15T16:19:16.427074600Z,$177.73,$41.47,$177.73,$161.05,175.52%,$76.47
CCL,2021-08-15T16:19:16.427074600Z,$22.86,$7.97,$51.30,$22.88,45.07%,$-27.86
BKR,2021-08-15T16:19:16.427074600Z,$21.66,$8.81,$26.05,$21.27,90.34%,$-2.32
BWA,2021-08-15T16:19:16.427074600Z,$45.61,$19.32,$54.45,$47.28,106.55%,$2.80
AON,2021-08-15T16:19:16.427074600Z,$277.24,$143.53,$277.24,$246.34,134.85%,$71.66
COG,2021-08-15T16:19:16.427074600Z,$15.82,$13.05,$21.72,$16.38,95.69%,$-0.71
CNP,2021-08-15T16:19:16.427074600Z,$26.90,$11.67,$26.90,$25.50,104.62%,$1.19
CHRW,2021-08-15T16:19:16.427074600Z,$91.90,$58.47,$104.44,$91.83,122.26%,$16.73
CTXS,2021-08-15T16:19:16.427074600Z,$102.11,$99.00,$165.88,$110.79,92.99%,$-7.70
CBRE,2021-08-15T16:19:16.427074600Z,$95.38,$29.83,$98.13,$89.30,155.14%,$33.90
CERN,2021-08-15T16:19:16.427074600Z,$79.63,$53.79,$82.82,$79.19,109.99%,$7.23
DXCM,2021-08-15T16:19:16.427074600Z,$491.41,$191.16,$523.93,$467.26,224.00%,$272.03
CHD,2021-08-15T16:19:16.427074600Z,$85.10,$59.43,$97.31,$85.72,123.69%,$16.30
CF,2021-08-15T16:19:16.427074600Z,$48.38,$20.24,$55.56,$48.31,109.69%,$4.27
FANG,2021-08-15T16:19:16.427074600Z,$75.64,$14.95,$99.60,$82.07,85.49%,$-12.84
CDW,2021-08-15T16:19:16.427074600Z,$198.32,$78.38,$198.32,$181.53,140.30%,$56.97
CPRT,2021-08-15T16:19:16.427074600Z,$141.50,$58.78,$148.33,$142.63,151.37%,$48.02
BAC,2021-08-15T16:19:16.427074600Z,$41.63,$17.56,$43.27,$39.24,121.04%,$7.24
BLL,2021-08-15T16:19:16.427074600Z,$88.68,$51.47,$97.41,$83.41,140.39%,$25.51
BA,2021-08-15T16:19:16.427074600Z,$234.46,$95.01,$345.40,$228.78,70.76%,$-96.89
STZ,2021-08-15T16:19:16.427074600Z,$213.64,$103.23,$242.18,$223.47,116.55%,$30.33
BAX,2021-08-15T16:19:16.427074600Z,$74.56,$70.48,$92.71,$79.10,88.39%,$-9.79
ED,2021-08-15T16:19:16.427074600Z,$77.74,$62.10,$89.87,$74.19,92.82%,$-6.01
XRAY,2021-08-15T16:19:16.427074600Z,$58.69,$31.49,$69.00,$62.65,104.42%,$2.49
CINF,2021-08-15T16:19:16.427074600Z,$121.39,$46.82,$123.58,$117.64,119.68%,$19.96
DISH,2021-08-15T16:19:16.427074600Z,$42.74,$18.15,$46.53,$41.64,119.59%,$7.00
ES,2021-08-15T16:19:16.427074600Z,$90.44,$60.07,$95.12,$85.48,113.26%,$10.59
CTVA,2021-08-15T16:19:16.427074600Z,$45.99,$20.27,$49.49,$43.14,164.52%,$18.04
COST,2021-08-15T16:19:16.427074600Z,$447.82,$269.36,$447.82,$419.45,159.95%,$167.84
KO,2021-08-15T16:19:16.427074600Z,$57.23,$36.06,$57.26,$56.02,109.35%,$4.89
DHI,2021-08-15T16:19:16.427074600Z,$97.78,$28.33,$104.23,$91.92,189.48%,$46.18
COP,2021-08-15T16:19:16.427074600Z,$55.97,$21.42,$62.40,$57.06,91.14%,$-5.44
D,2021-08-15T16:19:16.427074600Z,$77.71,$56.60,$84.85,$75.57,100.57%,$0.44
EQIX,2021-08-15T16:19:16.427074600Z,$814.09,$479.77,$841.83,$821.71,143.85%,$248.18
EW,2021-08-15T16:19:16.427074600Z,$113.15,$52.41,$115.21,$109.10,146.00%,$35.65
CCI,2021-08-15T16:19:16.427074600Z,$194.78,$112.59,$203.28,$196.97,143.96%,$59.48
CSCO,2021-08-15T16:19:16.427074600Z,$56.47,$31.62,$56.47,$54.54,122.44%,$10.35
FB,2021-08-15T16:19:16.427074600Z,$363.18,$146.01,$373.28,$355.18,173.12%,$153.40
COTY,2021-08-15T16:19:16.427074600Z,$8.25,$2.65,$12.05,$8.66,75.48%,$-2.68
CPB,2021-08-15T16:19:16.427074600Z,$43.18,$39.58,$51.90,$44.25,93.84%,$-2.84
CME,2021-08-15T16:19:16.427074600Z,$207.03,$134.54,$218.85,$210.11,106.80%,$13.18
DISCK,2021-08-15T16:19:16.427074600Z,$26.99,$16.46,$66.00,$27.43,89.40%,$-3.20
CVS,2021-08-15T16:19:16.427074600Z,$84.36,$50.06,$89.27,$82.05,119.65%,$13.85
DOW,2021-08-15T16:19:16.427074600Z,$63.69,$20.58,$70.61,$61.78,128.75%,$14.22
DG,2021-08-15T16:19:16.427074600Z,$236.76,$134.54,$238.22,$227.11,153.32%,$82.34
DISCA,2021-08-15T16:19:16.427074600Z,$28.42,$18.36,$77.27,$29.10,88.21%,$-3.80
AVY,2021-08-15T16:19:16.427074600Z,$215.53,$77.12,$222.56,$208.84,171.03%,$89.51
CMA,2021-08-15T16:19:16.427074600Z,$74.95,$24.35,$78.92,$69.22,113.78%,$9.08
CVX,2021-08-15T16:19:16.427074600Z,$101.96,$50.57,$111.95,$101.60,91.08%,$-9.99
CTSH,2021-08-15T16:19:16.427074600Z,$77.63,$40.91,$81.92,$70.54,127.91%,$16.94
CFG,2021-08-15T16:19:16.427074600Z,$44.77,$14.21,$50.28,$43.80,119.68%,$7.36
DLTR,2021-08-15T16:19:16.427074600Z,$101.77,$65.57,$119.26,$99.34,108.52%,$7.99
CB,2021-08-15T16:19:16.427074600Z,$182.73,$91.69,$182.73,$167.74,121.24%,$32.01
FISV,2021-08-15T16:19:16.427074600Z,$111.62,$77.00,$126.55,$110.39,96.62%,$-3.90
SCHW,2021-08-15T16:19:16.427074600Z,$74.01,$27.79,$75.83,$69.97,157.56%,$27.04
CTAS,2021-08-15T16:19:16.427074600Z,$389.41,$154.75,$395.34,$387.82,145.95%,$122.60
DXC,2021-08-15T16:19:16.427074600Z,$41.23,$9.13,$43.42,$39.98,114.38%,$5.18
FFIV,2021-08-15T16:19:16.427074600Z,$204.37,$90.55,$215.35,$196.55,145.19%,$63.61
BMY,2021-08-15T16:19:16.427074600Z,$67.51,$44.30,$69.31,$67.50,111.65%,$7.04
CMS,2021-08-15T16:19:16.427074600Z,$63.46,$46.53,$66.05,$61.30,107.86%,$4.63
FLT,2021-08-15T16:19:16.427074600Z,$262.49,$171.72,$328.85,$256.20,91.22%,$-25.25
FRC,2021-08-15T16:19:16.427074600Z,$198.85,$74.93,$203.75,$195.27,170.34%,$82.11
CMCSA,2021-08-15T16:19:16.427074600Z,$59.32,$31.64,$59.32,$58.07,135.49%,$15.54
GLW,2021-08-15T16:19:16.427074600Z,$40.31,$17.16,$46.00,$40.80,140.29%,$11.58
DVA,2021-08-15T16:19:16.427074600Z,$130.28,$64.99,$133.78,$123.42,173.13%,$55.03
DFS,2021-08-15T16:19:16.427074600Z,$135.38,$24.41,$135.38,$124.30,165.16%,$53.41
EA,2021-08-15T16:19:16.427074600Z,$138.68,$86.61,$148.61,$141.40,129.68%,$31.74
DRI,2021-08-15T16:19:16.427074600Z,$141.99,$33.50,$150.23,$145.13,129.98%,$32.75
CI,2021-08-15T16:19:16.427074600Z,$210.61,$129.00,$265.85,$228.42,103.64%,$7.39
DD,2021-08-15T16:19:16.427074600Z,$77.08,$27.67,$85.33,$76.00,125.64%,$15.73
ETN,2021-08-15T16:19:16.427074600Z,$167.62,$55.57,$167.62,$155.80,183.35%,$76.20
EXPE,2021-08-15T16:19:16.427074600Z,$148.63,$45.65,$185.27,$159.31,134.42%,$38.06
DOV,2021-08-15T16:19:16.427074600Z,$171.64,$64.03,$172.49,$160.91,150.63%,$57.69
C,2021-08-15T16:19:16.427074600Z,$73.11,$33.47,$79.27,$68.50,95.80%,$-3.20
DPZ,2021-08-15T16:19:16.427074600Z,$517.02,$267.22,$540.47,$503.19,178.54%,$227.44
CAG,2021-08-15T16:19:16.427074600Z,$34.05,$23.10,$38.56,$34.21,106.51%,$2.08
DE,2021-08-15T16:19:16.427074600Z,$384.00,$108.72,$393.21,$356.53,221.97%,$211.00
DAL,2021-08-15T16:19:16.427074600Z,$39.90,$19.19,$61.60,$41.05,68.05%,$-18.73
DHR,2021-08-15T16:19:16.427074600Z,$315.26,$120.68,$315.26,$289.47,204.45%,$161.06
CL,2021-08-15T16:19:16.427074600Z,$79.44,$57.89,$84.84,$81.48,121.38%,$13.99
CMI,2021-08-15T16:19:16.427074600Z,$237.72,$99.63,$274.55,$236.80,137.82%,$65.23
FOXA,2021-08-15T16:19:16.427074600Z,$37.00,$19.92,$44.18,$36.22,101.92%,$0.70
EBAY,2021-08-15T16:19:16.427074600Z,$74.02,$25.92,$74.02,$69.50,208.13%,$38.46
ESS,2021-08-15T16:19:16.427074600Z,$316.95,$173.06,$331.91,$322.12,111.89%,$33.68
EL,2021-08-15T16:19:16.427074600Z,$326.60,$143.24,$333.83,$324.83,160.01%,$122.48
CAT,2021-08-15T16:19:16.427074600Z,$218.57,$88.44,$243.48,$211.11,151.86%,$74.64
EXR,2021-08-15T16:19:16.427074600Z,$175.68,$71.69,$176.55,$171.85,176.23%,$75.99
EQR,2021-08-15T16:19:16.427074600Z,$82.66,$45.04,$84.88,$82.61,109.81%,$7.38
FDX,2021-08-15T16:19:16.427074600Z,$277.18,$89.15,$314.81,$288.32,182.31%,$125.15
DVN,2021-08-15T16:19:16.427074600Z,$28.01,$5.07,$31.41,$26.97,117.17%,$4.11
DLR,2021-08-15T16:19:16.427074600Z,$159.10,$103.61,$162.77,$154.95,141.52%,$46.68
DTE,2021-08-15T16:19:16.427074600Z,$120.30,$62.56,$121.69,$116.26,116.06%,$16.64
EMN,2021-08-15T16:19:16.427074600Z,$115.70,$37.02,$129.31,$112.45,154.93%,$41.02
RE,2021-08-15T16:19:16.427074600Z,$272.92,$156.40,$280.32,$251.08,102.13%,$5.70
EFX,2021-08-15T16:19:16.427074600Z,$260.10,$103.46,$261.32,$252.38,185.20%,$119.66
FLS,2021-08-15T16:19:16.427074600Z,$40.19,$18.52,$48.77,$41.33,82.40%,$-8.58
FAST,2021-08-15T16:19:16.427074600Z,$55.27,$27.00,$55.93,$53.94,156.03%,$19.85
EXPD,2021-08-15T16:19:16.427074600Z,$123.91,$53.99,$130.36,$126.78,160.93%,$46.91
EIX,2021-08-15T16:19:16.427074600Z,$57.00,$41.51,$73.00,$56.64,82.09%,$-12.44
EOG,2021-08-15T16:19:16.427074600Z,$68.00,$28.12,$86.10,$75.14,85.81%,$-11.25
DUK,2021-08-15T16:19:16.427074600Z,$106.00,$60.28,$106.94,$102.87,126.09%,$21.93
ECL,2021-08-15T16:19:16.427074600Z,$221.58,$123.82,$228.48,$215.53,118.11%,$33.97
FTV,2021-08-15T16:19:16.427074600Z,$75.96,$34.96,$75.96,$71.14,117.81%,$11.48
EVRG,2021-08-15T16:19:16.427074600Z,$68.10,$42.88,$70.06,$64.27,113.24%,$7.96
FRT,2021-08-15T16:19:16.427074600Z,$120.00,$62.21,$122.66,$117.54,102.35%,$2.76
FIS,2021-08-15T16:19:16.427074600Z,$134.06,$101.17,$155.27,$142.57,97.30%,$-3.73
ETR,2021-08-15T16:19:16.427074600Z,$109.88,$73.99,$127.56,$102.92,99.14%,$-0.96
DRE,2021-08-15T16:19:16.427074600Z,$50.99,$25.34,$51.30,$50.13,154.07%,$17.90
CSX,2021-08-15T16:19:16.427074600Z,$33.87,$15.64,$34.29,$32.20,141.50%,$9.93
FBHS,2021-08-15T16:19:16.427074600Z,$102.51,$34.32,$111.68,$98.04,158.68%,$37.91
FE,2021-08-15T16:19:16.427074600Z,$38.64,$25.52,$48.77,$37.58,87.78%,$-5.38
FOX,2021-08-15T16:19:16.427074600Z,$34.07,$19.53,$41.44,$34.01,95.46%,$-1.62
KEYS,2021-08-15T16:19:16.427074600Z,$166.10,$78.28,$167.07,$159.63,159.42%,$61.91
XOM,2021-08-15T16:19:16.427074600Z,$56.77,$28.20,$63.70,$57.82,90.56%,$-5.91
EMR,2021-08-15T16:19:16.427074600Z,$103.74,$36.60,$103.77,$98.35,140.24%,$29.77
LW,2021-08-15T16:19:16.427074600Z,$66.49,$44.09,$93.92,$72.99,80.92%,$-15.68
HLT,2021-08-15T16:19:16.427074600Z,$122.21,$55.94,$134.50,$125.00,109.82%,$10.93
IQV,2021-08-15T16:19:16.427074600Z,$248.14,$84.00,$253.94,$247.50,158.65%,$91.73
FITB,2021-08-15T16:19:16.427074600Z,$38.48,$10.91,$42.60,$37.14,132.69%,$9.48
IDXX,2021-08-15T16:19:16.427074600Z,$672.10,$182.94,$705.76,$674.72,253.60%,$407.08
HOLX,2021-08-15T16:19:16.427074600Z,$76.92,$29.38,$83.72,$71.78,147.72%,$24.85
GILD,2021-08-15T16:19:16.427074600Z,$71.16,$55.43,$79.72,$68.87,116.01%,$9.82
ILMN,2021-08-15T16:19:16.427074600Z,$517.32,$209.20,$517.32,$486.63,158.20%,$190.32
HOG,2021-08-15T16:19:16.427074600Z,$40.90,$14.90,$51.80,$42.33,112.78%,$4.64
HSIC,2021-08-15T16:19:16.427074600Z,$75.68,$43.18,$82.97,$76.76,112.75%,$8.56
GL,2021-08-15T16:19:16.427074600Z,$96.40,$57.35,$109.63,$93.98,92.59%,$-7.71
ISRG,2021-08-15T16:19:16.427074600Z,$1003.04,$367.75,$1032.00,$970.00,167.94%,$405.78
LH,2021-08-15T16:19:16.427074600Z,$302.04,$104.32,$302.04,$285.86,180.34%,$134.56
HAS,2021-08-15T16:19:16.427074600Z,$100.26,$42.64,$103.02,$97.06,100.50%,$0.50
LYV,2021-08-15T16:19:16.427074600Z,$81.58,$29.50,$92.86,$81.81,113.48%,$9.69
IT,2021-08-15T16:19:16.427074600Z,$304.87,$83.24,$304.87,$266.52,195.38%,$148.83
KR,2021-08-15T16:19:16.427074600Z,$42.81,$25.90,$42.81,$39.92,154.90%,$15.17
FTNT,2021-08-15T16:19:16.427074600Z,$309.33,$75.70,$309.33,$271.15,282.03%,$199.65
INCY,2021-08-15T16:19:16.427074600Z,$73.47,$63.18,$109.69,$78.82,85.46%,$-12.50
IEX,2021-08-15T16:19:16.427074600Z,$223.99,$112.14,$228.77,$224.55,131.77%,$54.01
SJM,2021-08-15T16:19:16.427074600Z,$132.68,$91.58,$138.77,$129.57,136.97%,$35.81
EXC,2021-08-15T16:19:16.427074600Z,$48.35,$28.57,$48.35,$46.22,112.55%,$5.39
LEN,2021-08-15T16:19:16.427074600Z,$108.17,$28.89,$108.84,$101.62,197.26%,$53.33
IPGP,2021-08-15T16:19:16.427074600Z,$169.12,$102.74,$258.58,$201.12,115.46%,$22.64
GPC,2021-08-15T16:19:16.427074600Z,$124.64,$48.38,$132.77,$127.23,123.54%,$23.75
ICE,2021-08-15T16:19:16.427074600Z,$116.88,$65.87,$121.36,$119.22,128.46%,$25.90
KSS,2021-08-15T16:19:16.427074600Z,$54.49,$11.41,$63.77,$51.86,116.06%,$7.54
HIG,2021-08-15T16:19:16.427074600Z,$68.04,$25.34,$69.13,$63.28,116.38%,$9.58
GPS,2021-08-15T16:19:16.427074600Z,$28.89,$5.24,$36.20,$29.94,177.97%,$12.66
GWW,2021-08-15T16:19:16.427074600Z,$438.69,$204.33,$472.47,$448.74,131.09%,$104.04
HRL,2021-08-15T16:19:16.427074600Z,$46.00,$38.89,$51.69,$46.97,107.56%,$3.23
LRCX,2021-08-15T16:19:16.427074600Z,$580.41,$184.02,$666.66,$624.65,198.93%,$288.65
JBHT,2021-08-15T16:19:16.427074600Z,$175.61,$74.58,$180.47,$166.38,151.39%,$59.61
HWM,2021-08-15T16:19:16.427074600Z,$32.12,$10.58,$35.71,$32.68,101.97%,$0.62
FCX,2021-08-15T16:19:16.427074600Z,$38.10,$5.29,$44.71,$36.03,290.96%,$25.01
KMB,2021-08-15T16:19:16.427074600Z,$136.48,$107.96,$153.81,$135.23,105.31%,$6.88
IFF,2021-08-15T16:19:16.427074600Z,$156.75,$90.78,$156.78,$148.58,127.63%,$33.93
HUM,2021-08-15T16:19:16.427074600Z,$410.77,$212.28,$471.22,$445.22,114.23%,$51.18
IR,2021-08-15T16:19:16.427074600Z,$52.43,$18.89,$52.43,$48.99,147.99%,$17.00
LB,2021-08-15T16:19:16.427074600Z,$60.80,$9.15,$80.07,$71.33,352.69%,$43.56
GIS,2021-08-15T16:19:16.427074600Z,$59.84,$44.96,$63.55,$59.25,121.85%,$10.73
KMI,2021-08-15T16:19:16.427074600Z,$17.21,$8.97,$19.99,$17.54,92.09%,$-1.48
KSU,2021-08-15T16:19:16.427074600Z,$292.66,$99.39,$312.87,$272.62,190.93%,$139.38
GPN,2021-08-15T16:19:16.427074600Z,$171.41,$115.47,$219.02,$185.44,92.90%,$-13.10
IBM,2021-08-15T16:19:16.427074600Z,$143.18,$87.79,$149.56,$140.02,115.33%,$19.04
JNJ,2021-08-15T16:19:16.427074600Z,$176.25,$107.54,$176.25,$170.96,125.58%,$35.90
HPE,2021-08-15T16:19:16.427074600Z,$14.98,$7.46,$16.41,$14.43,98.33%,$-0.25
GS,2021-08-15T16:19:16.427074600Z,$410.78,$131.64,$413.89,$378.49,180.84%,$183.63
KIM,2021-08-15T16:19:16.427074600Z,$22.04,$7.48,$22.30,$21.08,119.96%,$3.67
F,2021-08-15T16:19:16.427074600Z,$13.59,$4.01,$15.99,$14.03,146.72%,$4.33
LKQ,2021-08-15T16:19:16.427074600Z,$50.48,$13.90,$52.11,$50.51,141.01%,$14.68
KLAC,2021-08-15T16:19:16.427074600Z,$327.88,$111.90,$354.00,$322.10,183.89%,$149.58
HCA,2021-08-15T16:19:16.427074600Z,$242.98,$67.65,$253.51,$233.89,166.46%,$97.01
HES,2021-08-15T16:19:16.427074600Z,$69.94,$28.29,$90.66,$77.95,106.35%,$4.18
LYB,2021-08-15T16:19:16.427074600Z,$105.07,$32.83,$116.73,$99.87,120.78%,$18.08
LVS,2021-08-15T16:19:16.427074600Z,$39.96,$37.68,$72.61,$46.00,57.57%,$-29.46
GE,2021-08-15T16:19:16.427074600Z,$104.92,$5.46,$106.08,$40.21,885.25%,$93.07
HII,2021-08-15T16:19:16.427074600Z,$205.94,$135.35,$269.10,$204.82,83.32%,$-41.22
HBI,2021-08-15T16:19:16.427074600Z,$20.41,$6.73,$22.03,$18.35,150.81%,$6.88
KHC,2021-08-15T16:19:16.427074600Z,$37.87,$18.98,$44.12,$38.90,128.82%,$8.47
IPG,2021-08-15T16:19:16.427074600Z,$37.52,$11.81,$37.52,$34.20,177.19%,$16.34
IVZ,2021-08-15T16:19:16.427074600Z,$24.85,$6.41,$29.14,$25.14,149.74%,$8.25
PEAK,2021-08-15T16:19:16.427074600Z,$35.83,$18.63,$37.06,$35.30,115.05%,$4.69
LDOS,2021-08-15T16:19:16.427074600Z,$95.64,$69.61,$120.62,$102.14,99.06%,$-0.90
L,2021-08-15T16:19:16.427074600Z,$55.64,$28.59,$58.87,$54.19,105.97%,$3.14
BEN,2021-08-15T16:19:16.427074600Z,$32.77,$14.25,$35.43,$30.86,137.42%,$8.92
HFC,2021-08-15T16:19:16.427074600Z,$30.39,$16.81,$48.49,$29.90,62.67%,$-18.10
INTC,2021-08-15T16:19:16.427074600Z,$53.49,$43.21,$67.84,$54.84,91.21%,$-5.15
IRM,2021-08-15T16:19:16.427074600Z,$46.10,$19.58,$46.72,$43.86,170.59%,$19.08
INTU,2021-08-15T16:19:16.427074600Z,$540.74,$192.81,$540.74,$516.46,205.57%,$277.70
LEG,2021-08-15T16:19:16.427074600Z,$49.75,$21.44,$57.50,$49.12,104.81%,$2.28
GM,2021-08-15T16:19:16.427074600Z,$53.65,$16.80,$63.92,$56.22,145.28%,$16.72
HD,2021-08-15T16:19:16.427074600Z,$331.32,$147.93,$339.34,$326.02,156.17%,$119.17
HBAN,2021-08-15T16:19:16.427074600Z,$15.15,$6.42,$16.37,$14.21,109.47%,$1.31
GRMN,2021-08-15T16:19:16.427074600Z,$167.52,$61.91,$167.52,$154.59,176.46%,$72.58
FMC,2021-08-15T16:19:16.427074600Z,$94.32,$58.20,$121.30,$103.98,97.05%,$-2.86
KEY,2021-08-15T16:19:16.427074600Z,$20.68,$7.69,$23.33,$19.86,109.51%,$1.80
GD,2021-08-15T16:19:16.427074600Z,$198.37,$102.09,$200.69,$192.72,116.75%,$28.45
HON,2021-08-15T16:19:16.427074600Z,$231.76,$100.76,$233.25,$226.90,132.85%,$57.31
HRB,2021-08-15T16:19:16.427074600Z,$25.66,$11.10,$25.90,$24.30,119.30%,$4.15
ITW,2021-08-15T16:19:16.427074600Z,$233.01,$113.96,$237.85,$227.52,132.90%,$57.68
MXIM,2021-08-15T16:19:16.427074600Z,$99.73,$41.86,$105.36,$99.87,163.54%,$38.75
J,2021-08-15T16:19:16.427074600Z,$138.07,$62.29,$143.18,$132.71,155.04%,$49.02
MLM,2021-08-15T16:19:16.427074600Z,$385.44,$142.56,$390.42,$359.01,141.21%,$112.48
HPQ,2021-08-15T16:19:16.427074600Z,$29.01,$12.60,$35.34,$29.06,146.59%,$9.22
JNPR,2021-08-15T16:19:16.427074600Z,$28.89,$16.57,$29.05,$27.73,123.05%,$5.41
HST,2021-08-15T16:19:16.427074600Z,$15.91,$9.06,$18.43,$16.23,88.85%,$-2.00
JPM,2021-08-15T16:19:16.427074600Z,$159.98,$75.32,$165.49,$153.88,119.74%,$26.37
MKTX,2021-08-15T16:19:16.427074600Z,$463.42,$279.61,$588.75,$467.61,122.83%,$86.13
MTD,2021-08-15T16:19:16.427074600Z,$1537.49,$589.41,$1537.49,$1463.09,190.98%,$732.43
LOW,2021-08-15T16:19:16.427074600Z,$190.51,$63.50,$210.43,$193.44,162.67%,$73.40
INFO,2021-08-15T16:19:16.427074600Z,$119.54,$44.82,$119.61,$115.01,160.09%,$44.87
HAL,2021-08-15T16:19:16.427074600Z,$20.13,$4.55,$24.80,$20.91,83.52%,$-3.97
MGM,2021-08-15T16:19:16.427074600Z,$40.41,$7.14,$44.16,$39.49,121.00%,$7.01
MAR,2021-08-15T16:19:16.427074600Z,$134.38,$59.08,$157.50,$139.98,89.06%,$-16.50
MPC,2021-08-15T16:19:16.427074600Z,$59.15,$15.54,$64.09,$56.39,103.21%,$1.84
MHK,2021-08-15T16:19:16.427074600Z,$209.16,$58.66,$229.74,$194.81,155.17%,$74.37
MCK,2021-08-15T16:19:16.427074600Z,$198.43,$114.33,$206.42,$196.04,145.25%,$61.82
JKHY,2021-08-15T16:19:16.427074600Z,$177.12,$127.84,$196.88,$171.57,123.43%,$33.62
JCI,2021-08-15T16:19:16.427074600Z,$72.82,$22.85,$72.99,$70.51,182.44%,$32.91
LIN,2021-08-15T16:19:16.427074600Z,$309.40,$147.03,$309.40,$296.40,150.49%,$103.80
MSFT,2021-08-15T16:19:16.427074600Z,$292.85,$133.75,$292.85,$283.45,185.11%,$134.64
LNC,2021-08-15T16:19:16.427074600Z,$70.41,$15.93,$70.63,$62.73,127.04%,$14.98
TAP,2021-08-15T16:19:16.427074600Z,$50.54,$32.65,$60.74,$50.78,95.48%,$-2.39
NFLX,2021-08-15T16:19:16.427074600Z,$515.92,$298.84,$586.34,$525.15,156.43%,$186.11
MU,2021-08-15T16:19:16.427074600Z,$70.92,$34.47,$95.59,$77.65,128.04%,$15.53
K,2021-08-15T16:19:16.427074600Z,$65.57,$51.22,$68.96,$63.70,102.34%,$1.50
MRO,2021-08-15T16:19:16.427074600Z,$12.10,$3.08,$14.17,$12.19,89.95%,$-1.35
LHX,2021-08-15T16:19:16.427074600Z,$229.83,$146.76,$232.89,$225.78,116.24%,$32.10
MNST,2021-08-15T16:19:16.427074600Z,$98.12,$50.97,$98.79,$93.63,154.03%,$34.42
MA,2021-08-15T16:19:16.427074600Z,$362.75,$201.75,$395.18,$377.47,120.65%,$62.08
MCD,2021-08-15T16:19:16.427074600Z,$238.82,$133.04,$246.35,$236.98,123.34%,$45.19
IP,2021-08-15T16:19:16.427074600Z,$59.22,$24.94,$64.65,$59.49,139.74%,$16.84
PHM,2021-08-15T16:19:16.427074600Z,$54.34,$17.48,$62.19,$53.43,143.05%,$16.35
MDLZ,2021-08-15T16:19:16.427074600Z,$63.36,$40.57,$65.23,$63.22,120.52%,$10.79
LMT,2021-08-15T16:19:16.427074600Z,$357.98,$267.69,$422.72,$373.21,93.27%,$-25.83
OTIS,2021-08-15T16:19:16.427074600Z,$90.66,$39.36,$91.28,$86.74,203.61%,$46.13
LLY,2021-08-15T16:19:16.427074600Z,$264.21,$115.94,$268.58,$244.20,206.27%,$136.12
MAS,2021-08-15T16:19:16.427074600Z,$62.60,$27.02,$66.60,$59.13,132.53%,$15.36
NWSA,2021-08-15T16:19:16.427074600Z,$23.52,$8.10,$27.64,$24.76,166.22%,$9.37
MRK,2021-08-15T16:19:16.427074600Z,$76.72,$60.83,$83.63,$77.02,91.74%,$-6.91
MTB,2021-08-15T16:19:16.427074600Z,$139.94,$84.34,$166.12,$137.80,86.10%,$-22.59
MSCI,2021-08-15T16:19:16.427074600Z,$630.02,$222.12,$630.02,$579.48,240.00%,$367.51
MKC,2021-08-15T16:19:16.427074600Z,$86.68,$55.67,$103.38,$85.90,105.80%,$4.75
NTAP,2021-08-15T16:19:16.427074600Z,$82.28,$33.49,$83.12,$80.34,138.34%,$22.81
MET,2021-08-15T16:19:16.427074600Z,$62.49,$22.09,$66.15,$58.48,130.08%,$14.45
NTRS,2021-08-15T16:19:16.427074600Z,$116.37,$59.96,$120.78,$113.55,113.37%,$13.72
MCO,2021-08-15T16:19:16.427074600Z,$380.65,$163.39,$386.84,$377.05,159.44%,$141.91
